businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse
AFC SUSHI@JEWEL-OSCO #3241,1229575,1932996,Restaurant,Risk 1 (High),12/06/2012,Canvass,0,1.282191781,16/02/2011,15/02/2013,1341 N PAULINA ST,CHICAGO,IL,60622,1,w_1_p_49,14,Retail Food Establishment,"(41.906243703084954, -87.6698622812847)",3.577968037,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,50.42991014,25.10667176,23.45019714,96.13784235,0
AFC Sushi @ Jewel-Osco #3262,1166280,1516501,Grocery Store,Risk 1 (High),19/04/2013,Canvass,0,1.060273973,16/02/2013,15/02/2015,4660 W IRVING PARK RD,CHICAGO,IL,60641,45,w_45_p_31,17,Retail Food Establishment,"(41.95355443840363, -87.74505531119503)",6.175228311,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,14.36983134,7.801053178,13.10870769,24.12417727,0
AFC SUSHI@JEWEL-OSCO #3376,1324384,1932299,Grocery Store,Risk 1 (High),03/04/2013,Canvass,0,0.991780822,16/02/2013,15/02/2015,370 N DESPLAINES ST,CHICAGO,IL,60661,27,w_27_p_1,12,Retail Food Establishment,"(41.88891817356032, -87.64447797292972)",4.490410959,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,13.38748316,11.54022666,0.945837883,4.489657363,1
AFC SUSHI @ JEWEL OSCO #3441,519264,1516125,Grocery Store,Risk 1 (High),29/09/2011,Canvass,0,1.723287671,16/02/2011,15/02/2013,2940 N ASHLAND AVE,CHICAGO,IL,60657,32,w_32_p_30,19,Retail Food Establishment,"(41.93547203273165, -87.66865454314257)",4.619063927,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,16.97128197,36.12541549,7.070813023,70.31271547,0
AFC Sushi @ Jewel-Osco #3454,521979,2037531,Grocery Store,Risk 1 (High),25/01/2012,Canvass,0,0.895890411,16/02/2011,15/02/2013,4250 N LINCOLN AVE 1,CHICAGO,IL,60618,47,w_47_p_,NA,Retail Food Establishment,"(41.95910043303784, -87.6823922417421)",1.575456621,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,21.10075502,12.99227081,42.77231274,18.23561172,0
AFCSushi@Northwestern Memorial Hospital,1110304,1998085,Restaurant,Risk 1 (High),06/03/2013,Canvass,0,0.561643836,16/02/2013,15/02/2015,251 E HURON ST,CHICAGO,IL,60611,42,w_42_p_41,18,Retail Food Establishment,"(41.89490330235543, -87.62074372623964)",2.748059361,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,23.21091873,4.790309591,0.116554703,12.97401813,1
AFC SUSHI@UNIVERSITY OF CHICAGO,1319394,1519452,Restaurant,Risk 1 (High),20/02/2013,Canvass,0,0.808219178,16/02/2013,15/02/2015,5706 S UNIVERSITY AVE,CHICAGO,IL,60637,5,w_5_p_27,2,Retail Food Establishment,"(41.79116632879206, -87.59821550796998)",6.016438356,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,7.116862529,0.246126324,0.20567827,5.141644433,1
AFC Sushi @ Walgreens #15196`,1345463,2133989,Restaurant,Risk 1 (High),16/08/2013,Canvass,0,1.569863014,16/02/2013,15/02/2015,151 N STATE ST 1,CHICAGO,IL,60601,42,w_42_p_,NA,Retail Food Establishment,"(41.88452436176266, -87.6277645489575)",1.619063927,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,13.23952039,17.24866652,4.11E-06,15.70912455,0
"A & G FRESH MARKET, INC",1271505,1515999,Grocery Store,Risk 1 (High),17/01/2013,Canvass,0,0.980821918,16/10/2011,15/10/2013,5630 W BELMONT AVE,CHICAGO,IL,60634,38,w_38_p_16,16,Retail Food Establishment,"(41.938669321442646, -87.76777554340843)",5.175342466,0,0,1,0,0,0,0,0,0,0,1,1,1,grocery,14.29990598,42.98831763,40.34263703,6.449594027,0
AJE CAFE,1313258,2109080,Restaurant,Risk 2 (Medium),01/11/2012,Canvass,0,1.235616438,09/08/2011,15/08/2013,2942 N CLARK ST 1,CHICAGO,IL,60657,44,w_44_p_,NA,Retail Food Establishment,"(41.93591438057569, -87.64758150382741)",1.232876712,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,69.37183153,25.65310607,6.477932628,65.9213031,0
ALBERTO'S PIZZA,1234440,6475,Restaurant,Risk 1 (High),03/08/2012,Canvass,0,0.526027397,16/10/2010,15/10/2012,1326 W MORSE AVE,CHICAGO,IL,60626,49,w_49_p_26,24,Retail Food Establishment,"(42.00803844718281, -87.66481711901136)",4.717694064,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,17.1845883,29.60765202,0.072885898,9.823381389,0
ALBERTO'S PIZZA,1106615,6475,Restaurant,Risk 1 (High),11/06/2013,Canvass,0,0.410958904,16/10/2012,15/10/2014,1326 W MORSE AVE,CHICAGO,IL,60626,49,w_49_p_26,24,Retail Food Establishment,"(42.00803844718281, -87.66481711901136)",5.572488584,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,68.75293578,52.18399649,1.994777017,37.35638807,1
ALDI #30,1084421,1547427,Grocery Store,Risk 3 (Low),05/03/2013,Canvass,0,2,16/01/2012,15/01/2014,3030 S KEDZIE AVE,CHICAGO,IL,60623,12,w_12_p_6,10,Retail Food Establishment,"(41.838114151734345, -87.70499446476498)",5.808333333,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,5.885565971,3.439422622,5.992299588,2.566082195,0
ALDI INC STORE 14,1322088,1242812,Grocery Store,Risk 3 (Low),28/02/2013,Canvass,0,2,16/01/2012,15/01/2014,5629 W FILLMORE ST,CHICAGO,IL,60644,29,w_29_p_34,15,Retail Food Establishment,"(41.86731564787871, -87.76559794296058)",5.794634703,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,5.739061766,3.798445787,3.342140911,1.321659218,0
ALDI'S #93,634723,1743165,Grocery Store,Risk 3 (Low),26/09/2011,Canvass,0,0.356164384,16/01/2010,15/01/2012,7545 S WESTERN AVE 1ST FLOOR,CHICAGO,IL,60620,18,w_18_p_8,8,Retail Food Establishment,"(41.75603509101783, -87.68285832156675)",4.367123288,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,15.29412756,3.457341399,3.443705112,3.092890572,0
ALICIA'S TAMALES,598597,1980326,Restaurant,Risk 1 (High),27/01/2012,Canvass,0,0.961643836,16/06/2011,15/06/2013,2753 W 55TH ST,CHICAGO,IL,60632,16,w_16_p_21,8,Retail Food Establishment,"(41.79358650618111, -87.6934808799233)",2.422031963,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,11.94317382,16.35240187,20.49885118,11.7747286,0
Al Khyam Restaurant,1098867,2138408,Restaurant,Risk 1 (High),07/03/2013,Canvass,0,1.054794521,23/02/2012,15/03/2014,4748 N KEDZIE AVE 1ST,CHICAGO,IL,60625,33,w_33_p_,NA,Retail Food Establishment,"(41.96807735259296, -87.70860691495594)",1.035616438,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,26.96121112,53.63024368,10.361458,31.69953919,0
ALLENDE RESTAURANT,1092476,27794,Restaurant,Risk 1 (High),24/06/2013,Canvass,0,0.720547945,16/04/2013,15/04/2015,2408 N LINCOLN AVE,CHICAGO,IL,60614,43,w_43_p_56,19,Retail Food Establishment,"(41.925602222847466, -87.64918928869714)",6.112328767,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,51.83498878,18.75390901,11.87598757,62.66999067,0
ALOHA GRILL HAWAIIAN BBQ INC.,1092516,1495532,Restaurant,Risk 1 (High),29/07/2013,Canvass,0,0.509589041,16/04/2013,15/04/2015,2534 N CLARK ST,CHICAGO,IL,60614,43,w_43_p_33,19,Retail Food Establishment,"(41.92868791566252, -87.6424846713895)",6.208219178,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,16.41149037,32.34396168,8.547071411,79.99705133,1
ALONTI DELI,614457,34514,Restaurant,Risk 1 (High),06/09/2011,Canvass,0,1.345205479,16/07/2010,15/07/2012,300 S RIVERSIDE PLZ 1ST,CHICAGO,IL,60606,NA,w__p_,1,Retail Food Establishment,"(41.87797513796852, -87.63842217104092)",4.060273973,0,0,0,0,0,0,0,0,0,0,2,2,1,grocery,2.352278581,6.558558389,1.13E-07,0.234608224,0
AL'S BEEF RESTAURANT,1138625,1299201,Restaurant,Risk 1 (High),19/11/2012,Canvass,0,1.035616438,16/02/2012,15/02/2014,169 W ONTARIO ST,CHICAGO,IL,60610,42,w_42_p_46,18,Retail Food Establishment,"(41.89308098139079, -87.6339460741803)",5.761643836,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,14.88216846,24.48668958,6.764263507,25.83148601,0
AL'S PIZZA,1188380,1997579,Restaurant,Risk 1 (High),09/10/2012,Canvass,0,0.882191781,16/10/2011,15/10/2013,6344 W IRVING PARK RD 1,CHICAGO,IL,60634,38,w_38_p_51,16,Retail Food Establishment,"(41.95303430790814, -87.78590772187195)",3.005479452,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,8.476057942,3.64324366,23.12822763,3.83612183,0
AMARIND'S RESTAURANT,1277363,1142567,Restaurant,Risk 1 (High),14/09/2012,Canvass,0,2,16/02/2012,15/02/2014,6822 W NORTH AVE,CHICAGO,IL,60707,36,w_36_p_33,25,Retail Food Establishment,"(41.90912363458747, -87.79574987181736)",5.580707763,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,6.935752126,3.780117711,7.209908843,3.054364632,0
AMATOS PIZZA,517553,1514750,Restaurant,Risk 1 (High),04/10/2011,Canvass,0,1.663013699,16/04/2011,15/04/2013,953 W WILLOW ST,CHICAGO,IL,60614,32,w_32_p_51,18,Retail Food Establishment,"(41.913647790626385, -87.6529239488956)",4.389041096,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,25.15362006,57.02105999,26.26156266,121.4115086,1
AMAZING EDIBLES,1234823,1844283,Other,Risk 1 (High),22/08/2012,Canvass,0,2,16/12/2011,15/12/2013,2419 W 14TH ST 1ST C,CHICAGO,IL,60608,28,w_28_p_52,10,Retail Food Establishment,"(41.86287332132199, -87.68663463890556)",4.597146119,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,2.680080997,4.66075781,1.058786937,3.996530695,0
AMBASSADOR,557550,44653,Restaurant,Risk 1 (High),19/09/2011,Canvass,0,1.397260274,16/10/2009,15/10/2011,7050 W BELMONT AVE 1ST,CHICAGO,IL,60634,36,w_36_p_20,16,Retail Food Establishment,"(41.93815884821092, -87.80315795762327)",3.843721461,1,0,0,0,0,1,0,0,0,0,1,1,1,unknown,6.730244518,5.939218341,19.46282613,17.59989674,1
AMERICAN AIRLINES,1353767,1885162,Restaurant,Risk 2 (Medium),19/07/2013,Canvass,0,1.268493151,16/01/2012,15/01/2014,11601 W TOUHY AVE,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.282191781,1,0,0,0,0,0,0,0,0,0,2,1,1,cater,3.19E-194,2.03E-204,7.79E-213,3.947408139,0
AMERICAN MEDICAL ASSOCIATION,1138883,21129,Restaurant,Risk 1 (High),13/03/2013,Canvass,0,0.978082192,16/03/2011,15/03/2013,515 N STATE ST # 2ND,CHICAGO,IL,60610,42,w_42_p_22,18,Retail Food Establishment,"(41.89141810118847, -87.62791475607904)",6.073858447,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,39.77150135,56.8477002,0.061632407,25.57963358,1
AMERICA'S DOG,1345484,1903311,Restaurant,Risk 1 (High),22/08/2013,Canvass,0,1.04109589,16/04/2012,15/04/2014,21 E ADAMS ST 1ST,CHICAGO,IL,60603,42,w_42_p_9,1,Retail Food Establishment,"(41.879389986864716, -87.6269200545445)",5.301369863,0,0,0,0,0,0,0,0,0,0,5,4,3,dinner,7.026635562,11.96950719,2.28E-06,49.66114355,1
AMERICA'S DOG,1335777,51243,Restaurant,Risk 1 (High),28/05/2013,Canvass,0,0.915068493,16/03/2013,15/03/2015,700 E GRAND AVE  121,CHICAGO,IL,60611,NA,w__p_,18,Retail Food Establishment,"(41.892249163400116, -87.60951804879336)",6.038356164,0,0,0,0,0,0,0,0,0,0,5,4,3,dinner,0.040399329,1.446700753,6.91E-13,0.722243925,0
AMERICA'S DOG,1324245,1798214,Restaurant,Risk 1 (High),31/12/2012,Canvass,0,1.4,16/09/2012,15/09/2014,22 E RANDOLPH ST,CHICAGO,IL,60601,42,w_42_p_9,1,Retail Food Establishment,"(41.88460307332496, -87.62711569302157)",5.945205479,0,0,0,0,0,0,0,0,0,0,5,4,3,dinner,22.33577658,16.34081022,0.011416148,18.38047683,0
A MIDWEST KITCHEN,1271395,2114895,Other,Risk 1 (High),12/10/2012,Canvass,0,1.082191781,19/09/2011,15/10/2013,5740 N MILWAUKEE AVE 1 1,CHICAGO,IL,60646,45,w_45_p_27,16,Retail Food Establishment,"(41.985762969681936, -87.77712906969982)",1.065753425,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,8.392118797,16.42207722,6.176180091,9.440073084,0
A- MI-THA RESTAURANT,1271393,1143174,Restaurant,Risk 1 (High),11/10/2012,Canvass,0,0.936986301,16/11/2010,15/11/2012,6207 N MILWAUKEE AVE,CHICAGO,IL,60646,45,w_45_p_51,16,Retail Food Establishment,"(41.99402273160038, -87.78453052019131)",4.90673516,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,1.650698633,31.45044738,22.6568456,2.723702825,0
A- MI-THA RESTAURANT,1336042,1143174,Restaurant,Risk 1 (High),11/06/2013,Canvass,0,0.665753425,16/11/2012,15/11/2014,6207 N MILWAUKEE AVE,CHICAGO,IL,60646,45,w_45_p_51,16,Retail Food Establishment,"(41.99402273160038, -87.78453052019131)",5.572488584,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,10.44161005,44.73988682,9.377727808,1.428706439,0
AMMO BABA MEAT MARKET,1106564,2041768,Grocery Store,Risk 2 (Medium),20/05/2013,Canvass,0,1.849315068,16/07/2012,15/07/2014,3102 W DEVON AVE 1,CHICAGO,IL,60659,50,w_50_p_10,24,Retail Food Establishment,"(41.99753842013221, -87.70709044435436)",2.865753425,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,42.6301279,26.20286495,19.84348074,88.11955143,1
"ANDIAMO'S O'HARE, LLC",1286022,1381615,Restaurant,Risk 1 (High),22/10/2012,Canvass,0,0.619178082,16/01/2012,15/01/2014,11601 W TOUHY AVE,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.684817352,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,1.05E-41,1.57E-199,4.06E-238,2.43E-226,0
"ANDIAMO'S O'HARE, LLC",670681,1381615,Restaurant,Risk 1 (High),21/02/2012,Canvass,0,0.364383562,16/01/2012,15/01/2014,11601 W TOUHY AVE,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.016438356,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,1.39E-218,1.26E-186,4.89E-239,5.92E-204,0
ANDIES RESTAURANT,1106215,84375,Restaurant,Risk 1 (High),17/04/2012,Canvass,0,0.997260274,16/07/2011,15/07/2013,5253 N CLARK ST,CHICAGO,IL,60640,48,w_48_p_10,20,Retail Food Establishment,"(41.977779627780315, -87.66821033188846)",4.673972603,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,28.12528357,13.00659892,17.0788243,8.250377224,0
ANDYS 11 EAST LOUNGE,569721,845,Restaurant,Risk 1 (High),23/11/2011,Canvass,0,1.035616438,16/03/2011,15/03/2013,11 E HUBBARD ST 1ST,CHICAGO,IL,60611,42,w_42_p_55,18,Retail Food Establishment,"(41.889963868268154, -87.62750692235896)",4.526141553,0,0,1,0,0,1,1,0,0,0,1,1,1,bar,19.83296483,11.81657748,0.000117456,2.134277807,0
ANDY'S DELI,1194251,1351717,Grocery Store,Risk 1 (High),20/04/2012,Canvass,0,0.695890411,16/11/2010,15/11/2012,5442 N MILWAUKEE AVE,CHICAGO,IL,60630,45,w_45_p_32,16,Retail Food Establishment,"(41.980337613209805, -87.77217917253894)",5.177968037,0,1,0,1,0,0,0,0,0,0,1,1,1,grocery,5.637429632,1.377802136,25.82036315,0.295026618,0
ANDY'S GROCERY,547887,2050143,Grocery Store,Risk 2 (Medium),15/12/2011,Canvass,0,1.284931507,13/09/2010,15/08/2012,3001 S AVERS AVE,CHICAGO,IL,60623,22,w_22_p_3,10,Retail Food Establishment,"(41.83869584328914, -87.72058887056443)",1.254908676,0,0,1,0,0,0,0,0,0,0,2,2,1,mart,13.61435467,14.23627158,5.275092076,7.40967292,1
ANDY'S MEXICAN RESTAURANT,509425,2049088,Restaurant,Risk 1 (High),17/11/2011,Canvass,0,1.216438356,20/09/2010,15/08/2012,5220 S PULASKI RD 1 W72,CHICAGO,IL,60632,23,w_23_p_6,8,Retail Food Establishment,"(41.797991869962225, -87.723443740796)",1.159018265,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,9.743531792,8.203247714,4.850974103,11.55775451,1
ANGEL FOOD LTD,1092331,1494180,Restaurant,Risk 1 (High),05/03/2013,Canvass,0,0.452054795,16/06/2012,15/06/2014,1636 W MONTROSE AVE,CHICAGO,IL,60613,47,w_47_p_5,19,Retail Food Establishment,"(41.96168092358476, -87.6707616269038)",5.556278539,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,18.81899269,17.66898467,5.990620403,55.48898829,0
ANGELICA'S,1098470,46628,Restaurant,Risk 1 (High),26/07/2012,Canvass,0,2,16/12/2010,15/12/2012,3244 N MILWAUKEE AVE,CHICAGO,IL,60618,31,w_31_p_26,17,Retail Food Establishment,"(41.939987581504504, -87.72554693638808)",5.443721461,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,27.39354542,19.47753128,29.7625523,57.01465284,0
ANGELINA RISTORANTE,1092421,14788,Restaurant,Risk 1 (High),21/05/2013,Canvass,0,2,16/02/2013,15/02/2015,3561 N BROADWAY,CHICAGO,IL,60657,46,w_46_p_43,19,Retail Food Establishment,"(41.94720549468551, -87.64702664696026)",6.262899543,1,0,0,0,0,0,0,0,0,0,1,1,1,italian,23.6693989,49.09153813,3.771793519,72.95027667,0
ANN SATHER RESTAURANT,1322380,1874185,Restaurant,Risk 1 (High),26/02/2013,Canvass,0,0.416438356,16/02/2013,15/02/2015,909 W BELMONT AVE 1ST,CHICAGO,IL,60657,44,w_44_p_20,19,Retail Food Establishment,"(41.93983331895479, -87.65195464509658)",5.249315068,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,38.08662216,23.56462362,22.26811789,72.64394859,0
ANTHONY D'S GRILL,1202679,2083482,Restaurant,Risk 1 (High),07/03/2013,Canvass,0,0.898630137,16/11/2011,15/11/2013,548-550 N CICERO AVE 1 1,CHICAGO,IL,60644,28,w_28_p_27,15,Retail Food Establishment,"(41.891063544769416, -87.74581554302519)",1.9206621,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,14.39388563,53.38987462,29.94726825,48.72103989,0
ANTICA PIZZERIA,1353736,1932480,Restaurant,Risk 1 (High),18/07/2013,Canvass,0,1.246575342,16/08/2011,15/08/2013,5663-5665 N CLARK ST 1 1,CHICAGO,IL,60660,48,w_48_p_37,20,Retail Food Establishment,"(41.98511286358866, -87.66895925792126)",4.742465753,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,17.33536771,11.96914536,14.68105933,29.55111098,0
ANTOJITOS MEXICANOS,1235578,1898795,Restaurant,Risk 1 (High),03/01/2013,Canvass,0,1.501369863,16/10/2012,15/10/2014,6906 N CLARK ST 1ST,CHICAGO,IL,60626,49,w_49_p_18,24,Retail Food Establishment,"(42.00678208236227, -87.67359749944175)",4.27956621,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,14.45200264,34.09931154,17.06748172,48.86277598,0
A.P. CONVENIENT,679260,1576034,Grocery Store,Risk 3 (Low),26/03/2012,Canvass,0,2,16/09/2011,15/09/2013,3751 W LAWRENCE AVE,CHICAGO,IL,60625,39,w_39_p_24,17,Retail Food Establishment,"(41.9681889123143, -87.7227850009303)",4.36152968,0,1,1,0,0,0,0,0,0,0,1,1,1,unknown,57.03951324,24.52934884,9.50702699,19.95007977,0
"A.P. DELI RESTAURANT GROUP, INC.",1154903,1841985,Restaurant,Risk 1 (High),25/02/2013,Canvass,0,0.506849315,16/09/2011,15/09/2013,10758 S MICHIGAN AVE 1ST,CHICAGO,IL,60628,9,w_9_p_34,5,Retail Food Establishment,"(41.6981699973446, -87.62102419675304)",5.504223744,0,0,1,0,0,0,0,0,0,0,1,1,1,grocery,94.84627203,23.34286556,22.37225182,6.674292183,1
APPLEBEE'S NEIGHBORHOOD GRILL & BAR,1151130,1477462,Restaurant,Risk 1 (High),14/02/2013,Canvass,0,0.926027397,16/02/2012,15/02/2014,7519 S CICERO AVE,CHICAGO,IL,60652,13,w_13_p_22,8,Retail Food Establishment,"(41.75595600567047, -87.74143262060872)",5.252054795,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,0.177529247,0.004992845,1.303756408,1.051119167,0
AQUA BAR & GRILL,659352,1893935,Restaurant,Risk 1 (High),16/11/2011,Canvass,1,1.789041096,16/10/2010,15/10/2012,1146 W PRATT BLVD,CHICAGO,IL,60626,49,w_49_p_29,24,Retail Food Establishment,"(42.00565705992212, -87.66037855944283)",3.3206621,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,11.19693592,38.4970408,5.143763248,28.21394699,0
ARAMARK,1188328,1357513,Restaurant,Risk 1 (High),29/08/2012,Canvass,0,1.816438356,16/07/2012,15/07/2014,5000 N SPAULDING AVE,CHICAGO,IL,60625,39,w_39_p_14,17,Retail Food Establishment,"(41.97213807977216, -87.7111711322508)",5.04109589,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,28.74574073,23.40303804,2.613789824,11.49058659,1
ARAMARK,1285995,1974743,Restaurant,Risk 1 (High),19/10/2012,Canvass,0,0.347945205,16/03/2011,15/03/2013,11601 W TOUHY AVE CONCOURSE C TERM 1,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",3.093150685,0,0,1,0,0,0,0,0,0,0,5,5,5,cater,1.05E-41,1.56E-199,3.86E-238,2.20E-226,1
ARAMARK,614535,1768902,Restaurant,Risk 2 (Medium),13/10/2011,Canvass,0,1.016438356,16/07/2010,15/07/2012,430 S MICHIGAN AVE,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.876248128035826, -87.62441918459099)",4.161643836,0,0,0,0,0,0,0,1,0,0,5,5,5,cater,13.79335545,10.06575377,0.000233911,10.48685412,1
ARAMARK,1114765,1494996,Restaurant,Risk 1 (High),04/04/2013,Canvass,0,0.630136986,16/07/2012,15/07/2014,525 S STATE ST,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.875179056057796, -87.6274737894488)",5.638356164,1,0,0,0,0,0,0,0,0,0,5,5,5,cater,35.65198729,19.27847837,0.42698456,9.792482435,0
ARAMARK,1138209,1717915,Restaurant,Risk 1 (High),26/03/2012,Canvass,0,0.901369863,16/07/2010,15/07/2012,26 E PEARSON ST 2ND,CHICAGO,IL,60611,42,w_42_p_32,18,Retail Food Establishment,"(41.89764609432288, -87.62711576012906)",4.61369863,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,40.91586407,59.80426615,1.69462607,56.14376739,0
ARAMARK,1096455,1494996,Restaurant,Risk 1 (High),17/08/2012,Canvass,0,0.679452055,16/07/2012,15/07/2014,525 S STATE ST,CHICAGO,IL,60605,2,w_2_p_49,1,Retail Food Establishment,"(41.875179056057796, -87.6274737894488)",5.008219178,1,0,0,0,0,0,0,0,0,0,5,5,5,cater,18.01369176,13.97074093,5.981335897,103.7302826,1
ARAMARK,1324579,3969,Restaurant,Risk 1 (High),29/07/2013,Canvass,0,1.254794521,16/03/2013,15/03/2015,225 W RANDOLPH ST  BLDG,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.88435557962178, -87.6346365498915)",6.208219178,0,0,0,0,0,0,0,0,0,0,5,5,5,cater,25.5455785,16.23926449,6.20E-06,22.41499089,1
ARAMARK at DRAFTFCB,679461,1300242,Restaurant,Risk 1 (High),15/03/2012,Canvass,0,0.824657534,16/03/2011,15/03/2013,101 E ERIE ST,CHICAGO,IL,60611,42,w_42_p_48,18,Retail Food Establishment,"(41.89400968711272, -87.62536771830537)",4.835616438,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,25.96558515,28.35013787,5.27989652,12.85438262,0
ARAMARK at DRAFTFCB,1336154,1300242,Restaurant,Risk 1 (High),18/06/2013,Canvass,0,1.260273973,16/03/2013,15/03/2015,101 E ERIE ST,CHICAGO,IL,60611,42,w_42_p_48,18,Retail Food Establishment,"(41.89400968711272, -87.62536771830537)",6.095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,28.4907218,10.15772563,0.005473481,8.791182352,0
ARBYS,1184395,71885,Restaurant,Risk 1 (High),15/06/2012,Canvass,0,1.016438356,16/05/2011,15/05/2013,500 W MADISON ST,CHICAGO,IL,60661,42,w_42_p_21,1,Retail Food Establishment,"(41.88199433820508, -87.6397586848809)",5.087671233,0,0,0,0,0,0,0,0,0,0,2,1,1,unknown,21.17524865,2.15501348,1.738095494,0.850405813,0
ARBYS,1324502,71885,Restaurant,Risk 1 (High),06/06/2013,Canvass,0,0.975342466,16/05/2013,15/05/2015,500 W MADISON ST,CHICAGO,IL,60661,42,w_42_p_21,1,Retail Food Establishment,"(41.88199433820508, -87.6397586848809)",6.063013699,0,0,0,0,0,0,0,0,0,0,2,1,1,unknown,6.174482167,8.213413896,2.30E-07,5.035077442,0
"Arby's/SBA, LTD",1134277,1892053,Restaurant,Risk 2 (Medium),17/05/2012,Canvass,0,0.994520548,16/09/2010,15/09/2012,5 N WELLS ST 1ST FLOOR,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.8820882268538, -87.63368502504036)",3.783561644,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,34.50806098,16.62682871,0.005056983,5.658673316,0
ARCHER SHELL,509384,1820361,Grocery Store,Risk 3 (Low),24/10/2011,Canvass,0,2,16/01/2010,15/01/2012,6434 W ARCHER AVE 1ST,CHICAGO,IL,60638,23,w_23_p_3,8,Retail Food Establishment,"(41.79242577857389, -87.78317609026391)",4.17260274,0,1,0,0,0,0,0,0,0,1,1,1,1,mart,4.663034142,13.08258216,5.864126293,5.31167748,0
ARGO TEA,666268,1816513,Restaurant,Risk 2 (Medium),12/12/2011,Canvass,1,1.145205479,16/04/2010,15/04/2012,140 S DEARBORN ST 1 1,CHICAGO,IL,60603,42,w_42_p_9,1,Retail Food Establishment,"(41.87967604011696, -87.62950228266759)",4.671347032,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,7.967608941,51.88301304,8.88E-07,10.52470791,1
ARGO TEA,1327242,1816513,Restaurant,Risk 2 (Medium),20/03/2013,Canvass,0,1.268493151,16/04/2012,15/04/2014,140 S DEARBORN ST 1 1,CHICAGO,IL,60603,42,w_42_p_9,1,Retail Food Establishment,"(41.87967604011696, -87.62950228266759)",5.942465753,0,0,0,0,0,0,0,0,0,0,5,4,4,breakfast,14.63034685,29.99679065,0.000437232,32.97117441,0
